batch_id,status,project,analysis_id,measured_by,date_started,analysis_remarks,ndf_correction_factors,adf_correction_factors,adl_correction_factors,ashing_correction_factors,verified_by,date_verified,fulcrum_parent_id,bag_id,bag_number,sample_type,leaf_chemistry_sample,bottle_id,sample_remarks,empty_bag_weight_g,sample_weight_g,total_initial_weight_g,ndf_weight_g,ndf_correction_factor,ndf_correction_factor_R,adf_weight_g,adf_correction_factor,adf_correction_factor_R,adl_weight_g,adl_correction_factor,adl_correction_factor_R,empty_crucible_weight_g,crucible_adl_weight_g,crucible_ash_weight_g,ash_weight_g,ash_weight_g_R,ashing_correction_factor,ashing_correction_factor_R,soluble_perc,soluble_perc_R,hemicellulose_perc,hemicellulose_perc_R,cellulose_perc,cellulose_perc_R,lignin_perc,lignin_perc_R,recalcitrants_perc,recalcitrants_perc_R,sum_fractions_perc,sum_fractions_perc_R
17ec9326-ae02-4b95-984c-d3399dd3711a,verified,2018-Girard-MSc-UdeM,NA,Fabien Cichonski,2018-11-09,Batch number 1,1.009082483781279,1.004633920296571,1.0014828544949028,0.00370713623726125,Antoine Mathieu,2019-04-10,17ec9326-ae02-4b95-984c-d3399dd3711a,51aabf41-8083-4555-990d-47d62d2a8588,21,sample,7d5ea5c0-418a-4d7e-9ffd-b875d7c0ba4a,11670314,NA,0.5069,0.5014,1.0083,0.6183,NA,NA,0.584,NA,NA,0.5465,NA,NA,27.9895,28.536,27.9919,0.002400000000001512,0.002400000000001512,NA,NA,78.70042102687094,78.70042102687084,6.391109527243808,6.391109527244007,7.160495561454617,7.160495561454817,7.644094219226456,7.747973884430331,0.10387966520418514,0,100.00000000000003,100.00000000000001
17ec9326-ae02-4b95-984c-d3399dd3711a,verified,2018-Girard-MSc-UdeM,NA,Fabien Cichonski,2018-11-09,Batch number 1,1.009082483781279,1.004633920296571,1.0014828544949028,0.00370713623726125,Antoine Mathieu,2019-04-10,17ec9326-ae02-4b95-984c-d3399dd3711a,7481f25d-16b9-42ad-92c9-48b8d9ea0ea0,22,sample,094eb63d-430e-4213-8f69-2516e92100b0,11677595,NA,0.5142,0.5022,1.0164,0.6842,NA,NA,0.6508,NA,NA,0.6014,NA,NA,27.711,28.3124,27.7148,0.003800000000001802,0.003800000000001802,NA,NA,67.07889549190244,67.07889549190236,6.195250628467164,6.195250628467381,9.514082430263102,9.51408243026328,16.834672575053855,17.21177144936698,0.37709887431343436,0,100,100
17ec9326-ae02-4b95-984c-d3399dd3711a,verified,2018-Girard-MSc-UdeM,NA,Fabien Cichonski,2018-11-09,Batch number 1,1.009082483781279,1.004633920296571,1.0014828544949028,0.00370713623726125,Antoine Mathieu,2019-04-10,17ec9326-ae02-4b95-984c-d3399dd3711a,d1edee66-5c6d-450e-bce4-84effbbd7dab,23,sample,527939eb-84d6-4390-9cc1-59786e22d09f,11673949,NA,0.5295,0.5012,1.0307,0.6574,NA,NA,0.6191,NA,NA,0.582,NA,NA,28.4281,29.0101,28.4303,0.0021999999999984254,0.0021999999999984254,NA,NA,75.44077716723618,75.44077716723608,7.171685082770569,7.171685082770768,7.069335725861084,7.069335725861285,10.27090127346007,10.318202024131866,0.04730075067210567,0,100,99.99999999999999
17ec9326-ae02-4b95-984c-d3399dd3711a,verified,2018-Girard-MSc-UdeM,NA,Fabien Cichonski,2018-11-09,Batch number 1,1.009082483781279,1.004633920296571,1.0014828544949028,0.00370713623726125,Antoine Mathieu,2019-04-10,17ec9326-ae02-4b95-984c-d3399dd3711a,9e645bbc-37d0-4380-8350-7a96d0b0d466,24,sample,c350d4f5-c79b-4f8c-aa3f-639533b5d596,12007476,NA,0.5208,0.4997,1.0205,0.7007,NA,NA,0.663,NA,NA,0.5898,NA,NA,34.0886,34.678399999999996,34.0932,0.00460000000000349,0.00460000000000349,NA,NA,64.94499850976399,64.94499850976388,7.080886159128056,7.080886159128305,14.32037721242552,14.320377212425695,13.119552918034472,13.653738118682115,0.5341852006479549,0,99.99999999999999,100
447c47ab-8d0f-4d59-a580-80491e96164c,verified,2018-Girard-MSc-UdeM,NA,Fabien Cichonski,2018-11-12,Batch number 2,1.0087393082930458,1.0042766827817033,1.0059501673484568,0.003161026403866848,Antoine Mathieu,2019-04-10,447c47ab-8d0f-4d59-a580-80491e96164c,e451481a-ef2f-4f97-8532-3abf1cf63ecd,1,blank,NA,NA,NA,0.5378,NA,NA,0.5425,1.0087393082930458,1.0087393082930458,0.5401,1.0042766827817033,1.0042766827817033,0.541,1.0059501673484568,1.0059501673484568,22.1676,22.7086,22.1693,0.0016999999999995907,NA,0.003161026403866848,0.003161026403866848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447c47ab-8d0f-4d59-a580-80491e96164c,verified,2018-Girard-MSc-UdeM,NA,Fabien Cichonski,2018-11-12,Batch number 2,1.0087393082930458,1.0042766827817033,1.0059501673484568,0.003161026403866848,Antoine Mathieu,2019-04-10,447c47ab-8d0f-4d59-a580-80491e96164c,907408c6-6c2b-4b07-8742-222c1c386ff8,2,sample,792681d7-c585-437f-8475-e0f94ff2d37d,12104735,NA,0.5219,0.499,1.0209000000000001,0.708,NA,NA,0.6695,NA,NA,0.6043,NA,NA,26.2583,26.862599999999997,26.2628,0.0045000000000001705,0.0045000000000001705,NA,NA,63.619447895418965,63.619447895418965,7.248688526178427,7.248688526178427,13.241160640358462,13.241160640358462,15.319508485173994,15.890702938044146,0.5711944528701527,0,100.00000000000001,100
447c47ab-8d0f-4d59-a580-80491e96164c,verified,2018-Girard-MSc-UdeM,NA,Fabien Cichonski,2018-11-12,Batch number 2,1.0087393082930458,1.0042766827817033,1.0059501673484568,0.003161026403866848,Antoine Mathieu,2019-04-10,447c47ab-8d0f-4d59-a580-80491e96164c,158c8e1f-bddf-4f26-ad36-a1b47f06a362,3,sample,cdc54783-23f8-4dd6-b9b4-8db87d6bf421,12002118,NA,0.5442,0.4989,1.0431,0.7282,NA,NA,0.6917,NA,NA,0.6219,NA,NA,34.089,34.710899999999995,34.0942,0.005200000000002092,0.005200000000002092,NA,NA,64.07214503368922,64.07214503368922,6.8293123264637,6.8293123264637,14.173323371663104,14.173323371663104,14.2277309075871,14.925219268183964,0.6974883605968638,0,100,100
447c47ab-8d0f-4d59-a580-80491e96164c,verified,2018-Girard-MSc-UdeM,NA,Fabien Cichonski,2018-11-12,Batch number 2,1.0087393082930458,1.0042766827817033,1.0059501673484568,0.003161026403866848,Antoine Mathieu,2019-04-10,447c47ab-8d0f-4d59-a580-80491e96164c,b4d0554b-feed-40ff-b6ed-aea2541c4853,4,sample,9ab11028-1360-46f4-a650-58ba1de146b1,11844826,NA,0.5655,0.4988,1.0643,0.747,NA,NA,0.7002,NA,NA,0.6493,NA,NA,25.2232,25.8725,25.228,0.004800000000003024,0.004800000000003024,NA,NA,64.60346408173966,64.60346408173966,8.876580848704048,8.876580848704048,10.394217225841853,10.394217225841853,15.521800480319026,16.12573784371444,0.6039373633954133,0,100.00000000000001,100
447c47ab-8d0f-4d59-a580-80491e96164c,verified,2018-Girard-MSc-UdeM,NA,Fabien Cichonski,2018-11-12,Batch number 2,1.0087393082930458,1.0042766827817033,1.0059501673484568,0.003161026403866848,Antoine Mathieu,2019-04-10,447c47ab-8d0f-4d59-a580-80491e96164c,84f3b238-4e4d-41f5-89f7-b931cf551884,5,sample,90455525-a173-4846-85a2-81c2ac2cddae,11747565,NA,0.5497,0.4996,1.0493,0.7478,NA,NA,0.7088,NA,NA,0.6397,NA,NA,30.3186,30.9583,30.3234,0.004799999999999471,0.004799999999999471,NA,NA,61.309847431682776,61.309847431682776,7.315231136191986,7.315231136191986,14.0151950493083,14.0151950493083,16.746759251953474,17.359726382816937,0.6129671308634638,0,100.00000000000001,100
447c47ab-8d0f-4d59-a580-80491e96164c,verified,2018-Girard-MSc-UdeM,NA,Fabien Cichonski,2018-11-12,Batch number 2,1.0087393082930458,1.0042766827817033,1.0059501673484568,0.003161026403866848,Antoine Mathieu,2019-04-10,447c47ab-8d0f-4d59-a580-80491e96164c,1ce9165e-c0a8-48aa-b434-15f37d8408aa,6,sample,3b0d07b1-16ed-42a7-97d8-aa41978e02fb,11764307,NA,0.5186,0.5017,1.0203,0.7052,NA,NA,0.6615,NA,NA,0.5993,NA,NA,26.8167,27.416,26.8211,0.004400000000000404,0.004400000000000404,NA,NA,63.70982764217132,63.70982764217132,8.249089577400408,8.249089577400408,12.570832987107483,12.570832987107483,14.919982361198992,15.47024979332079,0.5502674321217971,0,100,100
